click_hotel_index_pv,click_hotel_index_search_pv,click_hotel_detail_pv,click_travel_index_pv,click_travel_index_search_pv,click_travel_index_pie_pv,click_travel_pre_order_pv,click_travel_detail_pv,page_cnt,launch_cnt,loc_mdd_duration,hotel_detail_pv,travel_detail_pv,long_sum_duration,long_max_duration,long_avg_duration,short_sum_duration,short_max_duration,short_avg_duration,poi_sum_duration,poi_max_duration,poi_avg_duration,hotel_sum_duration,hotel_max_duration,hotel_avg_duration,travel_sum_duration,travel_max_duration,travel_avg_duration
0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,16.723,15.963,8.3615,114.316,30.665,12.70177778,0,0,0,0,0,0
7,0,0,0,0,0,0,0,17,7,0,0,0,6.383912,4.205797,3.191956,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,7,0,0,0,6.119978,6.119978,6.119978,0,0,0,18.783622,16.918483,9.391811,0,0,0,0,0,0
0,0,0,5,1,0,0,0,9,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,103.055775,35.838871,14.72225357
0,0,0,0,0,0,0,1,10,5,0,0,3,0,0,0,0,0,0,84.613926,33.425635,12.08770371,0,0,0,43.777778,23.647244,14.59259267
0,0,0,0,0,0,0,2,16,3,0,0,4,202.001882,135.2079,67.33396067,8.154479,8.154479,8.154479,0,0,0,0,0,0,77.894368,28.344229,19.473592
0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,4.220001,4.220001,4.220001,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,3,0,0,0,931.88,754.5265923,302.0928378,0,0,0,2.65,2.65,2.65,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,4,32.31662,0,0,0,0,0,0,0,0,31.307683,19.493251,10.43589433,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,9,0,0,0,42.188,28.559,14.06266667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,4,0,0,0,157.607,69.549449,31.5214,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13,1,0,0,0,1050.615,754.5265923,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,5,0,0,0,173.573423,140.0778,86.7867115,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,5,0,0,0,181.17774,60.412814,30.19629,4.563488,4.563488,4.563488,62.812708,50.727021,20.93756933,0,0,0,0,0,0
0,0,0,2,1,1,0,0,12,5,18.807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62.874,62.874,62.874
0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,113.266329,27.69372,11.3266329,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,3,0,0,0,395.329507,222.846641,56.47564386,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,6,0,1,0,0,16,4,0,0,5,25.973,25.973,25.973,50.379,21.371,10.0758,44.581,44.581,44.581,0,0,0,5.445,1.809,1.089
0,0,0,0,0,0,0,0,11,5,0,0,0,48.493891,47.610433,24.2469455,27.191879,18.50488,9.063959667,17.85179,10.611727,8.925895,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,2,0,0,0,825.464,609.396,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,6,0,3,0,3,22,2,0,0,2,485.021837,420.382476,97.0043674,0,0,0,129.182551,85.469364,32.29563775,0,0,0,52.525216,26.606354,26.262608
0,0,0,0,0,0,0,0,14,3,0,0,0,201.352,70.517,16.77933333,0,0,0,21.317,21.317,21.317,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,3,0,0,3,0,0,0,0,0,0,86.160164,86.160164,65.54033008,0,0,0,12.04327,4.580877,4.014423333
0,0,0,0,0,0,0,0,6,3,0,0,2,447.011085,114.936842,74.5018475,0,0,0,0,0,0,0,0,0,125.879486,93.772568,62.939743
1,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,1.706,1.706,1.706,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,12,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,475.675,290.59266,112.5132732
0,0,0,0,0,0,0,1,13,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,612.62602,169.576139,27.84663727
0,0,0,0,0,0,0,0,8,2,0,0,0,702.219,359.356,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,16,6,0,0,0,324.313,246.015,162.1565,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,2,0,0,0,41.983,41.983,41.983,38.439,38.439,38.439,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,2,0,0,0,405.209205,168.135688,45.023245,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,4,0,0,0,23.851781,23.851781,23.851781,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,3,0,0,1,208.316982,140.411908,69.438994,6.179937,2.529635,2.059979,0,0,0,0,0,0,44.834865,44.834865,44.834865
0,0,0,0,0,0,0,0,9,3,0,0,0,931.88,754.5265923,302.0928378,0,0,0,2.65,2.65,2.65,0,0,0,0,0,0
0,0,0,4,0,2,0,0,11,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,70.623,48.868,23.541
0,0,0,0,0,0,0,0,8,3,0,0,0,404.865,225.791,57.83785714,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,0,0,0,0,0,16,6,0,5,0,0,0,0,0,0,0,0,0,0,58.617601,21.611952,11.7235202,0,0,0
0,0,0,0,0,0,0,0,6,5,0,0,0,253.932227,180.662968,63.48305675,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,6,4,0,7,0,0,0,0,0,0,0,0,0,0,76.741,21.44,10.963,0,0,0
0,0,2,0,0,0,0,0,8,3,0,6,0,0,0,0,0,0,0,0,0,0,114.8055,34.014278,19.13425,0,0,0
0,0,0,0,0,0,0,0,9,3,0,0,0,440.018,269.528,110.0045,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,3,1,2,0,4,20,5,0,0,3,87.600259,40.948408,21.90006475,0,0,0,0,0,0,0,0,0,38.290748,24.372486,12.76358267
0,0,0,0,0,0,0,0,9,1,0,0,0,1219.780408,568.666707,81.31869387,0,0,0,72.795033,37.383692,36.3975165,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,4,0,0,1,0,0,0,119.941027,109.255143,59.9705135,0,0,0,0,0,0,54.146135,54.146135,54.146135
0,0,0,0,0,0,0,0,24,2,0,1,2,0,0,0,44.896,16.958,8.9792,317.281,39.199,8.3495,1.104,1.104,1.104,35.297,33.175,17.6485
0,0,0,0,0,0,0,1,13,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,612.62602,169.576139,27.84663727
0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,45.798,39.625,22.899,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,167.533,46.1,11.96664286
0,0,0,0,0,0,0,0,7,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,453.854,290.59266,75.64233333
0,0,6,0,0,0,0,0,19,1,0,11,0,23.272,23.272,23.272,9.202,5.002,4.601,54.54,32.768,6.06,29.732,5.914,2.702909091,0,0,0
0,0,0,0,0,0,0,0,7,4,9.047,0,0,411.451,260.434,102.86275,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,4,0,0,0,493.021052,261.430897,82.17017533,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4,2,1,0,0,15,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,64.878665,39.590803,12.975733
0,0,0,0,0,0,0,0,12,3,0,0,0,282.714047,137.953308,94.23801567,0,0,0,48.999993,44.998145,24.4999965,0,0,0,0,0,0
3,0,2,1,1,0,0,0,18,5,0,4,1,70.177,66.305,35.0885,0,0,0,0,0,0,38.199,19.404,9.54975,0.76,0.76,0.76
0,0,0,0,0,0,0,0,15,3,0,0,0,138.123,52.466,34.53075,155.965,75.602,25.99416667,48.508,29.687,9.7016,0,0,0,0,0,0
0,0,0,0,0,0,0,1,10,5,0,0,3,0,0,0,0,0,0,84.613926,33.425635,12.08770371,0,0,0,43.777778,23.647244,14.59259267
0,0,0,0,0,0,0,0,10,6,0,0,0,49.163696,45.736868,24.581848,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,37.571,20.046,12.52366667,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,2,0,1,0,0,0,0,471.344957,180.401407,22.44499795,0,0,0,16.811305,16.811305,16.811305,0,0,0
0,0,0,0,0,0,0,0,13,4,6.434,0,0,141.667,117.487,70.8335,19.663,9.082,4.91575,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,2,0,0,0,633.298,214.983,105.5496667,66.109,66.109,66.109,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,18,2,0,2,0,77.669,63.475,38.8345,59.965,28.524,19.98833333,144.07,56.923,24.01166667,35.792,19.246,17.896,0,0,0
0,0,0,0,0,0,0,0,13,5,0,0,0,137.024,80.027,45.67466667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,2,10.927,0,0,622.499,426.307,124.4998,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,5,0,0,0,18.747528,18.747528,18.747528,0,0,0,157.661501,42.842746,26.27691683,0,0,0,0,0,0
0,0,0,0,0,0,0,1,17,5,0,0,3,50.924049,26.136486,16.974683,12.462008,12.462008,12.462008,41.362747,22.286354,13.78758233,0,0,0,85.534994,55.727571,28.51166467
1,0,0,0,0,0,0,0,18,5,26.494177,0,0,38.077454,21.689676,9.5193635,18.267885,8.282106,4.56697125,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,2,0,0,0,1107.689,754.5265923,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15,0,0,0,0,0,11,1,0,13,0,0,0,0,86.917,86.917,75.09486667,65.004,26.78,10.834,183.706,130.893,14.13123077,0,0,0
0,0,0,0,0,0,0,0,13,5,0,0,0,41.139,24.109,20.5695,33.015,10.749,6.603,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,14,4,0,2,1,41.14421,18.733297,13.71473667,44.292252,14.518583,7.382042,0,0,0,3.149899,2.337474,1.5749495,15.623493,15.623493,15.623493
0,0,0,0,0,0,0,0,10,11,0,0,0,108.89,54.62,9.074166667,0,0,0,19.571,7.869,6.523666667,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,3,0,0,0,541.759,201.497,67.719875,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,5,0,0,0,238.024615,213.575893,79.34153833,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,8,4,0,0,4,31.459946,31.459946,31.459946,0,0,0,95.672453,77.948779,47.8362265,0,0,0,50.298413,22.406077,12.57460325
0,0,0,0,0,0,0,0,7,2,0,0,0,635.635955,267.871734,158.9089888,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,95.329577,40.394181,19.0659154,5.007375,5.007375,5.007375,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,19.327567,19.327567,19.327567,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,3,0,0,0,326.584,153.163,54.43066667,15.086,9.564,7.543,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,3,0,0,0,444.146858,205.615561,88.8293716,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,16,4,0,0,0,43.854,31.163,21.927,38.784,31.077,19.392,0,0,0,0,0,0,0,0,0
4,0,0,2,1,1,0,2,20,8,0,2,2,0,0,0,0,0,0,0,0,0,23.117359,11.947494,11.5586795,15.397853,8.877418,7.6989265
1,0,0,0,0,0,0,0,10,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,138.828619,24.775728,10.67912454
1,0,0,0,0,0,0,0,8,2,0,0,0,563.556,273.461,140.889,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,22,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,732.705,290.59266,112.5132732
1,0,0,0,0,0,0,0,21,3,0,1,5,0,0,0,0,0,0,52.83,20.398,8.805,1.167,1.167,1.167,114.887,59.098,22.9774
8,6,3,0,0,0,0,0,23,4,0,2,0,0,0,0,0,0,0,0,0,0,61.721622,36.084009,30.860811,0,0,0
0,0,0,0,0,0,0,0,9,3,0,0,0,7.539,7.539,7.539,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,6,2,3,0,0,16,5,0,0,1,44.976,27.999,14.992,12.473,12.473,12.473,0,0,0,0,0,0,30.865,30.865,30.865
2,0,0,4,0,2,2,5,17,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,197.321224,40.098972,11.60713082
0,0,0,0,0,0,0,1,8,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,617.707548,251.733342,112.5132732
0,0,2,0,0,0,0,0,12,4,0,3,0,0,0,0,0,0,0,59.796,13.194,6.644,33.388,22.654,11.12933333,0,0,0
1,0,0,0,0,0,0,0,6,4,0,0,0,365.171,365.171,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,17,3,0,0,2,0,0,0,0,0,0,147.735442,54.237896,24.62257367,0,0,0,8.639136,7.451349,4.319568
0,0,0,0,0,0,0,0,7,1,0,0,0,462.169,462.169,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,130.280761,98.733211,43.42692033,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,4,4,0,0,3,549.116035,184.139194,54.9116035,0,0,0,0,0,0,0,0,0,220.044095,143.818986,73.34803167
6,1,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,61.923156,40.394629,10.320526,85.089777,26.488194,10.63622213,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,2,0,0,0,372.750156,215.591103,62.125026,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,79.267433,20.915525,11.323919,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,3,0,3,0,0,0,0,0,0,0,7.531213,7.531213,7.531213,29.055323,13.224863,9.685107667,0,0,0
0,0,0,0,0,0,0,0,5,5,0,0,0,351.511509,300.374818,117.170503,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,6,0,0,0,87.793057,83.802998,43.8965285,87.193064,87.193064,75.09486667,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,12,5,0,0,1,10.149,10.149,10.149,0,0,0,0,0,0,0,0,0,12.938,12.938,12.938
0,0,0,0,0,0,0,0,14,3,0,0,0,19.02106,17.582556,9.51053,0,0,0,79.426612,51.000621,26.47553733,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,7.081267,7.081267,7.081267,56.056712,35.578491,28.028356,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,6,0,0,0,250.861885,202.449586,62.71547125,0,0,0,0,0,0,0,0,0,0,0,0
0,0,40,0,0,0,0,0,7,6,0,9,0,0,0,0,0,0,0,0,0,0,226.370949,65.808944,25.15232767,0,0,0
0,0,0,2,0,2,0,0,13,4,0,0,0,0,0,0,124.762,124.762,75.09486667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,3,0,0,0,446.112,220.77,111.528,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,5,0,0,0,85.981218,71.466072,42.990609,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,5,0,0,0,62.05,62.05,62.05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,4,0,0,0,93.543,93.543,93.543,0,0,0,135.339,74.674,45.113,0,0,0,0,0,0
1,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,198.951,74.959,49.73775,0,0,0,0,0,0,0,0,0
1,0,0,2,1,1,0,0,29,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.92958,1.319355,0.96479
0,0,0,0,0,0,0,0,9,11,0,0,0,113.883,63.288,18.9805,0,0,0,54.802,11.889,6.85025,0,0,0,0,0,0
0,0,2,0,0,0,0,0,15,3,0,6,0,113.499,103.412,37.833,7.094,7.094,7.094,54.893,32.385,27.4465,30.989,13.773,5.164833333,0,0,0
0,0,0,0,0,0,0,0,5,1,0,0,0,1828.731,754.5265923,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,5,5.067,0,0,9.836,9.836,9.836,22.087,22.087,22.087,10.912,5.391,2.728,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,3,0,0,14,0,0,0,10.49,10.49,10.49,11.044,7.75,5.522,0,0,0,214.801,35.498,15.34292857
0,0,2,0,0,0,0,0,13,2,0,6,0,0,0,0,0,0,0,0,0,0,110.845641,45.895072,18.4742735,0,0,0
0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,14.202,14.202,14.202,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,6,0,0,0,34.111,34.111,34.111,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,5,0,0,0,313.021907,150.816418,44.71741529,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23.988,17.025,11.994
0,0,0,0,0,0,0,0,17,1,0,1,0,377.461,221.176,94.36525,54.203,29.408,18.06766667,175.765,68.898,29.29416667,4.581,4.581,4.581,0,0,0
0,0,0,6,0,1,0,0,8,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,261.699925,169.459624,65.42498125
0,0,0,2,0,2,0,0,15,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,86.637,79.259,17.3274
0,0,0,0,0,0,0,0,6,7,0,0,0,158.834,63.119,26.47233333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,4,0,0,0,530.997838,497.257581,106.1995676,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,14.202,14.202,14.202,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,11,2,0,0,3,471.853166,425.318979,117.9632915,0,0,0,0,0,0,0,0,0,139.036061,84.826315,46.34535367
0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,71.175,31.654,10.16785714,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13,2,0,0,0,374.126564,172.543152,46.7658205,0,0,0,22.668155,22.668155,22.668155,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,1.313653,1.313653,1.313653,59.897531,59.897531,59.897531,0,0,0,0,0,0
0,0,0,4,1,3,2,10,17,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,181.818,49.344,16.52890909
0,0,0,0,0,0,0,0,7,3,0,0,0,784.563,233.62,112.0804286,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,10,6,0,9,0,0,0,0,0,0,0,0,0,0,110.135,67.726,12.23722222,0,0,0
0,0,0,0,0,0,0,0,8,2,0,0,0,633.298,214.983,105.5496667,66.109,66.109,66.109,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,4,0,0,0,309.617092,309.617092,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,8,2,0,0,0,563.556,273.461,140.889,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,3,0,0,0,602.734,336.631,200.9113333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,2,0,1,3,0,0,0,0,0,0,479.0816173,157.0564973,65.54033008,15.285947,15.285947,15.285947,41.800171,17.852648,13.93339033
0,0,0,0,0,0,0,0,5,1,0,0,0,1045.829154,543.621584,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,2,0,0,0,585.334948,327.297108,146.333737,0,0,0,153.601072,136.765165,51.20035733,0,0,0,0,0,0
0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,11.535269,5.823829,3.845089667,11.55015,8.572855,5.775075,0,0,0,0,0,0
0,0,0,0,0,0,0,0,16,4,0,0,0,43.854,31.163,21.927,38.784,31.077,19.392,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,5,0,0,0,268.758231,135.794358,89.586077,35.10883,18.281652,17.554415,0,0,0,0,0,0,0,0,0
0,0,0,3,0,2,0,0,16,3,0,0,0,0,0,0,9.141,9.141,9.141,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,57.670765,26.525389,14.41769125,0,0,0,0,0,0
0,0,2,0,0,0,0,0,8,2,0,3,0,570.147,393.295,285.0735,0,0,0,0,0,0,94.086,65.599,31.362,0,0,0
0,0,0,0,0,0,0,0,6,2,0,0,0,376.868976,81.643377,17.94614171,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,2,0,0,0,803.36,183.103,80.336,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,4,0,0,0,787.385021,464.057245,157.4770042,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,6,0,0,0,392.206824,153.15605,78.4413648,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,2,0,0,0,392.545209,168.511827,65.4242015,0,0,0,0,0,0,0,0,0,0,0,0
9,1,1,0,0,0,0,0,24,2,0,12,0,5.218,5.218,5.218,0,0,0,0,0,0,279.737,62.297,23.31141667,0,0,0
0,0,0,0,0,0,0,0,14,2,0,0,17,0,0,0,4.309,4.309,4.309,0,0,0,0,0,0,390.564,112.756,22.97435294
0,0,0,0,0,0,0,2,23,2,0,0,6,63.747291,63.747291,63.747291,0,0,0,61.648088,27.105935,20.54936267,0,0,0,121.133079,50.316327,20.1888465
0,0,0,0,0,0,0,0,9,4,0,0,0,224.774801,148.704891,112.3874005,0,0,0,14.585644,14.585644,14.585644,0,0,0,0,0,0
2,0,0,0,0,0,0,0,9,5,0,0,0,247.190253,152.852321,123.5951265,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,0,0,0,21,3,0,0,2,96.170504,96.170504,96.170504,0,0,0,84.564297,31.100841,9.396033,0,0,0,98.799091,78.238134,49.3995455
0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,144.496652,80.819233,24.08277533,479.0816173,157.0564973,65.54033008,0,0,0,0,0,0
0,0,0,2,1,1,0,0,14,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,163.718,34.167,13.64316667
0,0,0,0,0,0,0,0,9,4,0,0,0,72.905218,72.905218,72.905218,0,0,0,43.65106,29.85284,21.82553,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,9,0,0,0,226.511,85.434,25.16788889,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35.717,35.711,17.8585
0,0,0,0,0,0,0,0,8,4,0,0,0,286.783744,125.136747,47.79729067,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,14,1,0,0,0,1152.348,577.251,128.0386667,0,0,0,122.062,122.062,65.54033008,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,4,0,0,0,476.021973,443.505571,158.673991,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,3,0,0,0,150.900608,84.561506,50.30020267,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,2,22,2,0,0,6,0,0,0,13.06,7.506,6.53,153.136,30.627,15.3136,0,0,0,149.709,63.064,24.9515
2,6,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13,1,0,0,0,88.619,88.619,88.619,0,0,0,268.461,37.654,17.8974,0,0,0,0,0,0
2,0,6,0,0,0,0,0,13,4,0,1,0,0,0,0,0,0,0,0,0,0,66.837252,66.837252,52.64037031,0,0,0
0,0,0,0,0,0,0,0,6,5,0,0,0,253.932227,180.662968,63.48305675,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,1,0,0,0,1582.409,754.5265923,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,2,0,0,0,819.603065,530.001577,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,1,0,0,0,788.482,482.654,157.6964,68.774,68.774,68.774,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,4,0,0,0,395.409418,389.342095,197.704709,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,4,0,0,0,270.587406,270.587406,270.587406,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,162.443277,60.552988,14.76757064
0,0,0,0,0,0,0,0,8,2,0,0,0,904.714,496.963,226.1785,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,4,0,0,1,526.198,135.296,52.6198,0,0,0,0,0,0,0,0,0,38.551,38.551,38.551
0,0,0,0,0,0,0,0,8,2,0,0,0,470.019,290.851,117.50475,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,20,1,0,24,0,350.40688,176.918892,175.20344,0,0,0,0,0,0,262.313305,33.068809,10.08897327,0,0,0
4,0,0,3,0,3,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,305.870474,113.238638,50.97841233,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,6,0,0,0,148.350739,81.953415,49.45024633,0,0,0,24.729358,17.530061,12.364679,0,0,0,0,0,0
