click_A_index_pv,click_A_index_search_pv,click_A_detail_pv,click_B_index_pv,click_B_index_search_pv,click_B_detail_pv,A_sum_duration,A_max_duration,A_avg_duration,B_sum_duration,B_max_duration,B_avg_duration
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,16.559306,16.559306,16.559306
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,2.42191,2.42191,2.42191,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,896.83126,290.59266,79.464796
0,0,2,0,0,0,10.411862,4.649321,2.6029655,0,0,0
3,0,0,1,0,0,0,0,0,10.587,6.433,5.2935
0,0,0,0,0,0,0,0,0,94.584,64.572,31.528
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,46.401,46.401,46.401
0,0,0,0,0,0,0,0,0,436.376,184.54,54.547
0,0,0,0,0,0,0,0,0,55.920028,30.430554,18.64000933
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,4,0,4,95.009,64.388,31.66966667,185.382,57.754,20.598
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
8,0,12,0,0,5,131.094545,30.833229,11.91768591,121.049412,42.599967,17.29277314
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,0,0,282.39,114.912,52.64037031,0,0,0
0,0,0,1,1,1,0,0,0,336.544303,252.889822,67.3088606
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,5.184941,3.931773,2.5924705,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,17.10096,17.10096,17.10096,18.160891,18.160891,18.160891
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,119.74001,119.74001,112.5132732
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,303.518,148.509,60.7036
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.838,1.533,1.419
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,20.49938,20.49938,20.49938
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.601763,3.601763,3.601763
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
3,1,40,0,0,0,549.67819,142.89777,37.81668421,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
3,3,7,1,0,2,97.343,82.05,48.6715,192.435,77.818,38.487
0,0,0,0,0,0,0,0,0,484.828,290.59266,112.5132732
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,166.446,73.472,33.2892
0,0,0,2,0,0,0,0,0,110.228,110.228,110.228
0,0,0,0,0,2,0,0,0,197.147456,74.850221,65.71581867
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,186.946,126.275,46.7365
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,1,0,0,0,332.275,214.441,110.7583333
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,0,0,0,0,309.127365,148.953254,34.347485
6,0,3,0,0,0,46.356,33.468,15.452,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,44.535429,16.966499,6.362204143,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,44.703,23.837,22.3515
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,195.603,189.9,97.8015
0,0,0,0,0,2,0,0,0,260.806,79.94,37.258
0,0,0,0,0,4,0,0,0,896.83126,206.584878,112.5132732
2,0,0,6,2,3,0,0,0,493.46,290.59266,54.82888889
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,37.005,37.005,37.005,0,0,0
3,3,3,0,0,0,80.297,36.11,26.76566667,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,18.477,18.477,18.477
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,511.887484,166.346032,42.65729033
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10.685134,7.149624,3.561711333
0,0,0,2,0,1,0,0,0,6.22626,6.22626,6.22626
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,475.675,290.59266,112.5132732
0,0,0,0,0,0,0,0,0,0.695316,0.695316,0.695316
0,0,0,0,0,0,0,0,0,64.637,28.092,9.233857143
2,3,3,2,2,5,54.928,54.928,52.64037031,338.115,137.314,26.00884615
0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,29.336583,28.572795,14.6682915,0,0,0
0,0,0,1,1,1,0,0,0,336.544303,252.889822,67.3088606
7,0,0,0,0,0,155.662,55.207,11.974,0,0,0
0,0,2,0,0,5,37.82193,27.338961,12.60731,214.382642,154.710404,107.191321
4,0,2,0,0,0,11.677887,5.472394,2.91947175,7.362834,7.362834,7.362834
0,0,0,0,0,0,0,0,0,0.772,0.772,0.772
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,148.398,146.003,49.466
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,129.759119,124.184323,64.8795595
1,0,0,0,0,0,0,0,0,35.134,25.489,17.567
0,0,0,0,0,0,0,0,0,2.613,2.613,2.613
0,0,0,0,0,0,0,0,0,18.851,17.984,9.4255
6,0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,0,2,0,0,0,139.362,59.762,27.8724
1,0,0,0,0,2,0,0,0,277.582,153.541,46.26366667
0,0,0,0,0,0,0,0,0,732.705,290.59266,112.5132732
0,0,0,0,0,0,0,0,0,50.11507,25.936307,16.70502333
0,0,0,0,0,0,0,0,0,0,0,0
3,6,0,0,0,0,34.788181,22.959516,11.59606033,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15.406,9.607,7.703
0,0,0,0,0,0,0,0,0,51.644,36.932,25.822
0,0,0,0,0,0,0,0,0,56.306,36.23,14.0765
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,86.637,79.259,17.3274
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,5,0,0,0,240.302666,26.646194,11.4429841
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,116.841057,19.20862,8.345789786
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,69.504,53.627,34.752
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,87.59109,87.59109,87.59109
0,0,0,0,0,0,0,0,0,19.717,19.717,19.717
7,5,40,0,0,0,114.448086,39.012472,14.30601075,0,0,0
0,0,0,0,0,0,0,0,0,159.341,159.341,112.5132732
0,0,0,0,0,1,0,0,0,193.788,159.583,96.894
0,0,0,0,0,5,0,0,0,99.867,92.031,33.289
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,383.58,58.187,29.50615385
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
3,3,7,1,0,2,97.343,82.05,48.6715,192.435,77.818,38.487
0,0,0,0,0,0,0,0,0,732.705,290.59266,112.5132732
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
8,6,35,0,0,0,117.722574,79.38659,16.81751057,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34.234629,34.234629,34.234629
0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,44.202252,38.42188,22.101126
1,0,0,6,1,1,0,0,0,40.551305,20.443832,8.110261
2,0,0,0,0,0,0,0,0,6.407,6.407,6.407
9,0,2,0,0,0,93.607118,73.671516,23.4017795,0,0,0
1,0,0,0,0,0,0,0,0,5.589776,5.394722,2.794888
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,51.645,24.591,12.91125
0,0,0,0,0,0,0,0,0,453.854,290.59266,75.64233333
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,0,0,76.767,44.716,10.96671429,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,37.52491,37.52491,37.52491
8,0,6,0,0,0,190.934,39.963,14.68723077,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,1,1,0,0,0,12.951232,12.951232,12.951232
0,0,1,0,0,0,18.5179,8.401685,6.172633333,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,6,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8,0,0,0,208.205,75.392,29.74357143
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,82.497,32.839,11.78528571
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,0,0,25.930535,11.749983,8.643511667
0,0,0,3,0,0,0,0,0,37.52491,37.52491,37.52491
0,0,0,0,0,3,0,0,0,759.480833,290.59266,108.4972619
0,0,0,0,0,0,6.117488,4.343641,2.039162667,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,83.103,67.355,27.701
0,0,0,0,0,0,0,0,0,640.614,290.59266,112.5132732
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,15,0,0,0,121.263,67.262,30.31575,42.282,38.25,21.141
1,0,0,1,0,0,0,0,0,169.807588,79.355369,18.86750978
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,136.955,42.944,15.21722222
0,0,0,1,0,0,0,0,0,0,0,0
6,6,2,0,0,0,42.48,42.48,42.48,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,199.882,56.567,24.98525
0,0,0,0,0,0,0,0,0,1.954,1.306,0.977
0,0,0,5,0,0,0,0,0,17.983,17.983,17.983
9,0,0,0,0,0,10.878,10.878,10.878,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,102.014326,66.975323,34.00477533,0,0,0
0,0,0,2,1,10,0,0,0,199.67986,50.278123,18.15271455
1,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,49.484365,43.782951,24.7421825
0,0,0,1,1,1,0,0,0,315.759772,250.499522,45.10853886
4,0,1,0,0,0,17.108,12.313,5.702666667,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
6,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,26.133968,15.491294,13.066984
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,166.446,73.472,33.2892
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,94.759613,93.399371,47.3798065
0,0,0,0,0,0,0,0,0,159.341,159.341,112.5132732
0,0,0,1,0,0,0,0,0,0,0,0
0,0,9,0,0,0,47.253,25.048,15.751,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14.61,14.61,14.61
0,0,0,0,0,0,0,0,0,0,0,0
7,0,7,0,0,0,255.70899,142.89777,52.64037031,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,122.69,58.436,40.89666667
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,76.741,21.44,10.963,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,297.736294,57.941281,17.51389965
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,2,0,0,0,0,0,62.054951,59.64495,31.0274755
0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,15.287,15.287,15.287
0,0,0,0,0,0,0,0,0,4.031,4.031,4.031
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,453.854,290.59266,75.64233333
4,4,0,0,0,0,58.617601,21.611952,11.7235202,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,20.975277,20.975277,20.975277
0,0,0,0,0,0,0,0,0,18.901996,18.901996,18.901996
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,309.835015,73.987608,30.9835015
0,0,0,0,0,0,0,0,0,65.712,56.737,21.904
0,0,0,2,0,0,0,0,0,74.062135,26.856972,12.34368917
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,1,0,0,0,0,4.813651,4.813651,4.813651
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,1,0,0,0,0,193.597056,141.523975,38.7194112
9,0,0,0,0,0,75.305063,19.567289,8.367229222,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,51.965,26.371,8.660833333
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,10,0,0,0,896.83126,266.644322,84.56214517
0,0,0,5,0,0,0,0,0,313.611832,161.799508,31.3611832
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,98.124499,44.919551,24.53112475
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
7,6,0,0,0,0,35.092326,20.242306,11.697442,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,76.741,21.44,10.963,0,0,0
0,0,0,0,0,0,0,0,0,23.110207,23.110207,23.110207
1,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,1,130.141396,48.656859,11.831036,50.018509,39.154914,25.0092545
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.515,5.916,3.7575
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16.992613,16.992613,16.992613,0,0,0
0,0,0,0,0,2,0,0,0,24.3099,24.3099,24.3099
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,3,0,0,0,65.587026,32.80197,16.3967565
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,100.272745,72.250088,33.42424833
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6,0,0,0,147.626896,85.189421,24.60448267
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,1.507057,1.507057,1.507057
2,0,18,0,0,0,190.844,142.89777,52.64037031,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9.886,9.886,9.886
4,3,0,0,0,0,52.457974,34.178135,10.4915948,0,0,0
0,0,1,0,0,0,36.002,17.821,12.00066667,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0,0,126.907991,36.10377,18.129713
5,0,0,0,0,0,274.059628,20.323035,4.152418606,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,0,0,689.394432,290.59266,112.5132732
0,0,0,0,0,0,0,0,0,69.750431,58.746761,34.8752155
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,105.545,26.701,15.07785714
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,49.382,49.382,49.382
0,0,0,0,0,0,0,0,0,90.684695,90.684695,90.684695
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.025,3.417,3.0125
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,154.919,93.303,30.9838
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,323.908,131.442,46.27257143
5,4,3,0,0,0,60.729,41.403,30.3645,0,0,0
0,0,0,0,0,0,0,0,0,27.295,27.295,27.295
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,116.751,82.403,58.3755
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,28.334463,21.409955,9.444821
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
4,0,5,0,0,0,57.983884,33.096407,19.32796133,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,43.606368,42.497448,21.803184
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12.856,12.856,12.856
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,1,0,0,0,0,64.007,64.007,64.007
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,35.199,28.855,17.5995
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
